,f1_weighted,f1_0,f1_1,kind,metric,bal_acc,corpus
0,0.8262843489646912,0.9026535749435425,0.4291287362575531,slow_shift,slow_shift_p_now,0.7387637392213742,SWB_ASR
1,0.8202781677246094,0.9009565711021423,0.40071237087249756,slow_shift,slow_shift_p_now,0.7499975532267515,SWB_ASR
2,0.8229056000709534,0.8964226841926575,0.4405820667743683,slow_shift,slow_shift_p_now,0.7463087035438828,SWB_ASR
3,0.8112789392471313,0.8906797766685486,0.3983573019504547,slow_shift,slow_shift_p_now,0.7254983369606501,SWB_ASR
4,0.828903317451477,0.9076269865036011,0.41950321197509766,slow_shift,slow_shift_p_now,0.7409341744887747,SWB_ASR
0,0.8339875936508179,0.8387859463691711,0.8295122981071472,slow_shift,slow_shift_s_pred_p_now,0.8362684240390766,SWB_ASR
1,0.8610600233078003,0.8578532934188843,0.8640507459640503,slow_shift,slow_shift_s_pred_p_now,0.861290335306498,SWB_ASR
2,0.8517169952392578,0.8512195348739624,0.8521809577941895,slow_shift,slow_shift_s_pred_p_now,0.8526241249464958,SWB_ASR
3,0.8293865919113159,0.8301734328269958,0.8286527991294861,slow_shift,slow_shift_s_pred_p_now,0.8305803707919024,SWB_ASR
4,0.8306812047958374,0.8282662034034729,0.8329336643218994,slow_shift,slow_shift_s_pred_p_now,0.8311612741607475,SWB_ASR
0,0.739632785320282,0.7663964629173279,0.7146714925765991,slow_shift,slow_shift_s_pred_p_future,0.7482235928955551,SWB_ASR
1,0.7767524719238281,0.7871267795562744,0.7670767903327942,slow_shift,slow_shift_s_pred_p_future,0.7800670915447163,SWB_ASR
2,0.7704954147338867,0.7824074029922485,0.7593856453895569,slow_shift,slow_shift_s_pred_p_future,0.7755184899536922,SWB_ASR
3,0.7278417348861694,0.7378716468811035,0.7184873819351196,slow_shift,slow_shift_s_pred_p_future,0.7319441622663319,SWB_ASR
4,0.7439680695533752,0.7502967715263367,0.7380656003952026,slow_shift,slow_shift_s_pred_p_future,0.7484454999549611,SWB_ASR
0,0.8258765935897827,0.8989100456237793,0.4958184063434601,slow_shift,slow_shift_superset_p_future,0.7255564847672209,SWB_ASR
1,0.8268862366676331,0.8992508053779602,0.4998512268066406,slow_shift,slow_shift_superset_p_future,0.736476033943303,SWB_ASR
2,0.8253916501998901,0.9013599157333374,0.4820704758167267,slow_shift,slow_shift_superset_p_future,0.7364808648897014,SWB_ASR
3,0.8102437257766724,0.8958001732826233,0.423590749502182,slow_shift,slow_shift_superset_p_future,0.7101146329903183,SWB_ASR
4,0.8250136375427246,0.9046667218208313,0.46503958106040955,slow_shift,slow_shift_superset_p_future,0.7292002931847692,SWB_ASR
0,0.0,0.0,0.0,short_long,short_long_superset_p_future,0.0,SWB_ASR
1,0.0,0.0,0.0,short_long,short_long_superset_p_future,0.0,SWB_ASR
2,0.0,0.0,0.0,short_long,short_long_superset_p_future,0.0,SWB_ASR
3,0.0,0.0,0.0,short_long,short_long_superset_p_future,0.0,SWB_ASR
4,0.0,0.0,0.0,short_long,short_long_superset_p_future,0.0,SWB_ASR
0,0.7135558724403381,0.7633587718009949,0.6352941393852234,ekstedt_events,shift_hold_p_future_after,0.7045454545454546,CND
1,0.70486980676651,0.7538461685180664,0.6279069781303406,ekstedt_events,shift_hold_p_future_after,0.6926406926406927,CND
2,0.7609690427780151,0.796875,0.7045454382896423,ekstedt_events,shift_hold_p_future_after,0.7554112554112554,CND
3,0.6987489461898804,0.7681159377098083,0.5897436141967773,ekstedt_events,shift_hold_p_future_after,0.6948051948051948,CND
4,0.7233154773712158,0.7692307829856873,0.6511628031730652,ekstedt_events,shift_hold_p_future_after,0.7435064935064934,CND
0,0.7222222089767456,0.7727272510528564,0.6428571343421936,ekstedt_events,shift_hold_p_future_before,0.7348484848484849,CND
1,0.7123129367828369,0.7669172883033752,0.6265060305595398,ekstedt_events,shift_hold_p_future_before,0.7121212121212122,CND
2,0.6887174844741821,0.725806474685669,0.6304348111152649,ekstedt_events,shift_hold_p_future_before,0.7175324675324675,CND
3,0.7135558724403381,0.7633587718009949,0.6352941393852234,ekstedt_events,shift_hold_p_future_before,0.7002164502164503,CND
4,0.7209076881408691,0.7761194109916687,0.6341463327407837,ekstedt_events,shift_hold_p_future_before,0.7077922077922079,CND
0,0.8670014142990112,0.8529411554336548,0.8780487775802612,ekstedt_events,s_pred_p_future,0.8679653679653679,CND
1,0.7595733404159546,0.7631579041481018,0.7567567825317383,ekstedt_events,s_pred_p_future,0.7727272727272727,CND
2,0.7664062976837158,0.7017543911933899,0.8172042965888977,ekstedt_events,s_pred_p_future,0.7554112554112554,CND
3,0.7513374090194702,0.6785714030265808,0.8085106611251831,ekstedt_events,s_pred_p_future,0.7402597402597403,CND
4,0.7869701385498047,0.7837837934494019,0.7894737124443054,ekstedt_events,s_pred_p_future,0.7965367965367965,CND
0,0.7529504299163818,0.7804877758026123,0.7096773982048035,ekstedt_events,shift_hold_p_now_after,0.7564935064935066,CND
1,0.7320110201835632,0.7339449524879456,0.7289719581604004,ekstedt_events,shift_hold_p_now_after,0.7673160173160174,CND
2,0.7514033317565918,0.7906976938247681,0.6896551847457886,ekstedt_events,shift_hold_p_now_after,0.7435064935064934,CND
3,0.7346110343933105,0.752136766910553,0.7070707082748413,ekstedt_events,shift_hold_p_now_after,0.75,CND
4,0.7320361137390137,0.7786259651184082,0.658823549747467,ekstedt_events,shift_hold_p_now_after,0.7316017316017316,CND
0,0.752913773059845,0.7692307829856873,0.7272727489471436,ekstedt_events,shift_hold_p_now_before,0.7694805194805194,CND
1,0.7329329252243042,0.7387387156486511,0.723809540271759,ekstedt_events,shift_hold_p_now_before,0.762987012987013,CND
2,0.7073208689689636,0.7377049326896667,0.6595744490623474,ekstedt_events,shift_hold_p_now_before,0.7099567099567099,CND
3,0.7071433663368225,0.7769784331321716,0.5974025726318359,ekstedt_events,shift_hold_p_now_before,0.6883116883116883,CND
4,0.7165188789367676,0.7394958138465881,0.6804123520851135,ekstedt_events,shift_hold_p_now_before,0.7261904761904762,CND
0,0.8502737283706665,0.8135592937469482,0.8791208863258362,ekstedt_events,s_pred_p_now,0.8398268398268398,CND
1,0.8139316439628601,0.8055555820465088,0.8205128312110901,ekstedt_events,s_pred_p_now,0.8203463203463204,CND
2,0.826915979385376,0.8059701323509216,0.8433734774589539,ekstedt_events,s_pred_p_now,0.8257575757575758,CND
3,0.8342249393463135,0.7857142686843872,0.8723404407501221,ekstedt_events,s_pred_p_now,0.8322510822510822,CND
4,0.852370023727417,0.8253968358039856,0.8735632300376892,ekstedt_events,s_pred_p_now,0.8463203463203464,CND
0,0.7584964632987976,0.8500619530677795,0.4423963129520416,ekstedt_events,backchannel,0.7060124849414084,CND
1,0.755793035030365,0.8511685132980347,0.4265402853488922,ekstedt_events,backchannel,0.6886211805935822,CND
2,0.7400153279304504,0.8578199148178101,0.3333333432674408,ekstedt_events,backchannel,0.6834957835943489,CND
3,0.7459437251091003,0.8526570200920105,0.37755101919174194,ekstedt_events,backchannel,0.6737159128244442,CND
4,0.7559432983398438,0.8550547957420349,0.4137931168079376,ekstedt_events,backchannel,0.6895520753477167,CND
0,0.7522468566894531,0.5411764979362488,0.8311688303947449,ekstedt_events,short_long,0.733164812942366,CND
1,0.743165135383606,0.5393258333206177,0.8193832635879517,ekstedt_events,short_long,0.6853387259858443,CND
2,0.7268701791763306,0.52173912525177,0.8035714030265808,ekstedt_events,short_long,0.7214357937310414,CND
3,0.7055795192718506,0.47191011905670166,0.7929515242576599,ekstedt_events,short_long,0.648938321536906,CND
4,0.7374871969223022,0.5060241222381592,0.8240343332290649,ekstedt_events,short_long,0.7447927199191102,CND
0,0.6238217353820801,0.6285714507102966,0.6176470518112183,roddy_events,overlaps_before_p_now,0.632051282051282,CND
1,0.5514898300170898,0.5974025726318359,0.49180328845977783,roddy_events,overlaps_before_p_now,0.5448717948717949,CND
2,0.6044074296951294,0.5846154093742371,0.6301369667053223,roddy_events,overlaps_before_p_now,0.6269230769230769,CND
3,0.63874751329422,0.6478873491287231,0.6268656849861145,roddy_events,overlaps_before_p_now,0.6448717948717948,CND
4,0.5652173757553101,0.6153846383094788,0.5,roddy_events,overlaps_before_p_now,0.5948717948717949,CND
0,0.7545617818832397,0.7733333110809326,0.7301587462425232,roddy_events,overlaps_before_p_future,0.7551282051282051,CND
1,0.6965478658676147,0.7042253613471985,0.6865671873092651,roddy_events,overlaps_before_p_future,0.7038461538461539,CND
2,0.7216199636459351,0.7076923251152039,0.7397260069847107,roddy_events,overlaps_before_p_future,0.7448717948717949,CND
3,0.8111900091171265,0.8354430198669434,0.7796609997749329,roddy_events,overlaps_before_p_future,0.8064102564102564,CND
4,0.7670164704322815,0.800000011920929,0.7241379022598267,roddy_events,overlaps_before_p_future,0.7602564102564102,CND
0,0.6965478658676147,0.7042253613471985,0.6865671873092651,roddy_events,overlaps_after_p_now,0.7038461538461539,CND
1,0.7145838737487793,0.7816091775894165,0.6274510025978088,roddy_events,overlaps_after_p_now,0.7025641025641025,CND
2,0.6470329165458679,0.625,0.6756756901741028,roddy_events,overlaps_after_p_now,0.6730769230769231,CND
3,0.7095360159873962,0.7058823704719543,0.7142857313156128,roddy_events,overlaps_after_p_now,0.7243589743589745,CND
4,0.7254480123519897,0.7323943376541138,0.7164179086685181,roddy_events,overlaps_after_p_now,0.7333333333333334,CND
0,0.793075680732727,0.8333333134651184,0.7407407164573669,roddy_events,overlaps_after_p_future,0.782051282051282,CND
1,0.7792751789093018,0.8192771077156067,0.7272727489471436,roddy_events,overlaps_after_p_future,0.7692307692307692,CND
2,0.7829789519309998,0.8051947951316833,0.7540983557701111,roddy_events,overlaps_after_p_future,0.7807692307692308,CND
3,0.8241175413131714,0.8536585569381714,0.7857142686843872,roddy_events,overlaps_after_p_future,0.8153846153846154,CND
4,0.8266037106513977,0.8421052694320679,0.8064516186714172,roddy_events,overlaps_after_p_future,0.8269230769230769,CND
0,0.8279138803482056,0.8405796885490417,0.8135592937469482,roddy_events,overlap_spred_before_p_future,0.8264705882352941,CND
1,0.7480158805847168,0.7777777910232544,0.7142857313156128,roddy_events,overlap_spred_before_p_future,0.7450980392156863,CND
2,0.795820951461792,0.8169013857841492,0.7719298005104065,roddy_events,overlap_spred_before_p_future,0.7931372549019607,CND
3,0.8279138803482056,0.8405796885490417,0.8135592937469482,roddy_events,overlap_spred_before_p_future,0.8264705882352941,CND
4,0.8751221895217896,0.8787878751754761,0.8709677457809448,roddy_events,overlap_spred_before_p_future,0.8764705882352941,CND
0,0.781685471534729,0.8310810923576355,0.6835442781448364,gap_0,gap_0_p_future,0.7722202858138725,CND
1,0.7693267464637756,0.8300653696060181,0.6486486196517944,gap_0,gap_0_p_future,0.7620686650400836,CND
2,0.7911043167114258,0.8615384697914124,0.6511628031730652,gap_0,gap_0_p_future,0.7788428023701639,CND
3,0.7741735577583313,0.8327868580818176,0.6577181220054626,gap_0,gap_0_p_future,0.7521348902056466,CND
4,0.782227635383606,0.8403908610343933,0.6666666865348816,gap_0,gap_0_p_future,0.7788428023701639,CND
0,0.8111938834190369,0.8405796885490417,0.7528089880943298,gap_0,gap_0_p_now,0.8248954339491112,CND
1,0.782762348651886,0.8287671208381653,0.6913580298423767,gap_0,gap_0_p_now,0.7885151620773789,CND
2,0.7945055961608887,0.8417508602142334,0.7006369233131409,gap_0,gap_0_p_now,0.7785378180550715,CND
3,0.7885134220123291,0.8498402833938599,0.6666666865348816,gap_0,gap_0_p_now,0.7721331474381317,CND
4,0.8009766936302185,0.8402777910232544,0.7228915691375732,gap_0,gap_0_p_now,0.7953990937608924,CND
0,0.9178390502929688,0.9154929518699646,0.9200000166893005,gap_0,gap_0_s_pred_p_now,0.918233082706767,CND
1,0.9103889465332031,0.9007633328437805,0.9192546606063843,gap_0,gap_0_s_pred_p_now,0.9082706766917293,CND
2,0.8764798641204834,0.8676470518112183,0.8846153616905212,gap_0,gap_0_s_pred_p_now,0.8753759398496241,CND
3,0.883413553237915,0.8759124279022217,0.8903225660324097,gap_0,gap_0_s_pred_p_now,0.8825187969924813,CND
4,0.9109798669815063,0.9103448390960693,0.9115646481513977,gap_0,gap_0_s_pred_p_now,0.9122180451127819,CND
0,0.8356164693832397,0.8285714387893677,0.8421052694320679,gap_0,gap_0_s_pred_p_future,0.8353383458646617,CND
1,0.8561981916427612,0.8510638475418091,0.860927164554596,gap_0,gap_0_s_pred_p_future,0.856203007518797,CND
2,0.8142727017402649,0.7969924807548523,0.8301886916160583,gap_0,gap_0_s_pred_p_future,0.812781954887218,CND
3,0.8288072943687439,0.8226950168609619,0.8344370722770691,gap_0,gap_0_s_pred_p_future,0.8332706766917293,CND
4,0.8561170101165771,0.8489208817481995,0.8627451062202454,gap_0,gap_0_s_pred_p_future,0.8556390977443609,CND
0,0.8048376441001892,0.8599221706390381,0.6697247624397278,gap_0,gap_0_superset_p_future,0.7864296081277213,CND
1,0.7901532649993896,0.8598130941390991,0.6192893385887146,gap_0,gap_0_superset_p_future,0.7608853410740204,CND
2,0.807634174823761,0.8664122223854065,0.6634615659713745,gap_0,gap_0_superset_p_future,0.7958635703918723,CND
3,0.8053185343742371,0.859375,0.6727272868156433,gap_0,gap_0_superset_p_future,0.7792452830188679,CND
4,0.8217469453811646,0.8835489749908447,0.6701570749282837,gap_0,gap_0_superset_p_future,0.7988388969521045,CND
0,0.6515220403671265,0.7605633735656738,0.4516128897666931,gap_500,gap_500_p_future,0.6161616161616161,CND
1,0.664392352104187,0.746268630027771,0.5142857432365417,gap_500,gap_500_p_future,0.6287878787878788,CND
2,0.6548036336898804,0.6896551847457886,0.5909090638160706,gap_500,gap_500_p_future,0.6641414141414141,CND
3,0.6186158657073975,0.7246376872062683,0.42424243688583374,gap_500,gap_500_p_future,0.5732323232323232,CND
4,0.686274528503418,0.7575757503509521,0.5555555820465088,gap_500,gap_500_p_future,0.6565656565656566,CND
0,0.585425853729248,0.6865671873092651,0.4000000059604645,gap_500,gap_500_p_now,0.5656565656565656,CND
1,0.641868531703949,0.7352941036224365,0.47058823704719543,gap_500,gap_500_p_now,0.6439393939393939,CND
2,0.641868531703949,0.7352941036224365,0.47058823704719543,gap_500,gap_500_p_now,0.654040404040404,CND
3,0.6348989605903625,0.688524603843689,0.5365853905677795,gap_500,gap_500_p_now,0.6237373737373737,CND
4,0.5969039797782898,0.6315789222717285,0.5333333611488342,gap_500,gap_500_p_now,0.606060606060606,CND
0,0.6963037252426147,0.6153846383094788,0.7727272510528564,gap_500,gap_500_s_pred_p_now,0.707516339869281,CND
1,0.8224489688873291,0.7857142686843872,0.8571428656578064,gap_500,gap_500_s_pred_p_now,0.8235294117647058,CND
2,0.7428571581840515,0.7428571581840515,0.7428571581840515,gap_500,gap_500_s_pred_p_now,0.7434640522875817,CND
3,0.7703007459640503,0.75,0.7894737124443054,gap_500,gap_500_s_pred_p_now,0.7696078431372549,CND
4,0.7138189077377319,0.7222222089767456,0.7058823704719543,gap_500,gap_500_s_pred_p_now,0.7156862745098038,CND
0,0.7703007459640503,0.75,0.7894737124443054,gap_500,gap_500_s_pred_p_future,0.7696078431372549,CND
1,0.49562686681747437,0.2857142984867096,0.6938775777816772,gap_500,gap_500_s_pred_p_future,0.5604575163398693,CND
2,0.7703007459640503,0.75,0.7894737124443054,gap_500,gap_500_s_pred_p_future,0.7696078431372549,CND
3,0.5371428728103638,0.4000000059604645,0.6666666865348816,gap_500,gap_500_s_pred_p_future,0.5637254901960784,CND
4,0.619199812412262,0.5517241358757019,0.6829268336296082,gap_500,gap_500_s_pred_p_future,0.6241830065359477,CND
0,0.7238821387290955,0.7840909361839294,0.6122449040412903,gap_500,gap_500_superset_p_future,0.7104400749063671,CND
1,0.7243746519088745,0.8125,0.5609756112098694,gap_500,gap_500_superset_p_future,0.6777855805243446,CND
2,0.7423270344734192,0.7831325531005859,0.6666666865348816,gap_500,gap_500_superset_p_future,0.7401685393258427,CND
3,0.7309330701828003,0.8064516186714172,0.5909090638160706,gap_500,gap_500_superset_p_future,0.6921816479400749,CND
4,0.7267548441886902,0.8105263113975525,0.5714285969734192,gap_500,gap_500_superset_p_future,0.7056413857677903,CND
0,0.48951053619384766,0.4545454680919647,0.5384615659713745,gap_750,gap_750_p_future,0.5,CND
1,0.429824560880661,0.7368420958518982,0.0,gap_750,gap_750_p_future,0.5,CND
2,0.5595238208770752,0.5,0.6428571343421936,gap_750,gap_750_p_future,0.6285714285714286,CND
3,0.429824560880661,0.7368420958518982,0.0,gap_750,gap_750_p_future,0.5,CND
4,0.4714285731315613,0.4000000059604645,0.5714285969734192,gap_750,gap_750_p_future,0.5,CND
0,0.5440917015075684,0.5925925970077515,0.4761904776096344,gap_750,gap_750_p_now,0.5,CND
1,0.4714285731315613,0.4000000059604645,0.5714285969734192,gap_750,gap_750_p_now,0.5428571428571429,CND
2,0.429824560880661,0.7368420958518982,0.0,gap_750,gap_750_p_now,0.5,CND
3,0.429824560880661,0.7368420958518982,0.0,gap_750,gap_750_p_now,0.5,CND
4,0.43827158212661743,0.380952388048172,0.5185185074806213,gap_750,gap_750_p_now,0.4928571428571428,CND
0,0.385026752948761,0.7058823704719543,0.0,gap_750,gap_750_s_pred_p_now,0.5,CND
1,0.385026752948761,0.7058823704719543,0.0,gap_750,gap_750_s_pred_p_now,0.5,CND
2,0.385026752948761,0.7058823704719543,0.0,gap_750,gap_750_s_pred_p_now,0.5,CND
3,0.385026752948761,0.7058823704719543,0.0,gap_750,gap_750_s_pred_p_now,0.5,CND
4,0.385026752948761,0.7058823704719543,0.0,gap_750,gap_750_s_pred_p_now,0.5,CND
0,0.385026752948761,0.7058823704719543,0.0,gap_750,gap_750_s_pred_p_future,0.5,CND
1,0.5316614508628845,0.4000000059604645,0.6896551847457886,gap_750,gap_750_s_pred_p_future,0.625,CND
2,0.385026752948761,0.7058823704719543,0.0,gap_750,gap_750_s_pred_p_future,0.5,CND
3,0.5974026322364807,0.5,0.7142857313156128,gap_750,gap_750_s_pred_p_future,0.6666666666666666,CND
4,0.385026752948761,0.7058823704719543,0.0,gap_750,gap_750_s_pred_p_future,0.5,CND
0,0.7215441465377808,0.7819548845291138,0.6233766078948975,gap_750,gap_750_superset_p_future,0.7355769230769231,CND
1,0.7230320572853088,0.8163265585899353,0.5714285969734192,gap_750,gap_750_superset_p_future,0.6865384615384615,CND
2,0.7407479882240295,0.7969924807548523,0.649350643157959,gap_750,gap_750_superset_p_future,0.7423076923076923,CND
3,0.742211103439331,0.7938931584358215,0.6582278609275818,gap_750,gap_750_superset_p_future,0.7250000000000001,CND
4,0.7434477806091309,0.7906976938247681,0.6666666865348816,gap_750,gap_750_superset_p_future,0.7298076923076924,CND
0,0.46886447072029114,0.761904776096344,0.0,gap_1000,gap_1000_p_future,0.4625,CND
1,0.46886447072029114,0.761904776096344,0.0,gap_1000,gap_1000_p_future,0.5,CND
2,0.46886447072029114,0.761904776096344,0.0,gap_1000,gap_1000_p_future,0.5,CND
3,0.46886447072029114,0.761904776096344,0.0,gap_1000,gap_1000_p_future,0.5,CND
4,0.46886447072029114,0.761904776096344,0.0,gap_1000,gap_1000_p_future,0.5,CND
0,0.46886447072029114,0.761904776096344,0.0,gap_1000,gap_1000_p_now,0.5,CND
1,0.46886447072029114,0.761904776096344,0.0,gap_1000,gap_1000_p_now,0.5,CND
2,0.46886447072029114,0.761904776096344,0.0,gap_1000,gap_1000_p_now,0.5,CND
3,0.46886447072029114,0.761904776096344,0.0,gap_1000,gap_1000_p_now,0.5,CND
4,0.46886447072029114,0.761904776096344,0.0,gap_1000,gap_1000_p_now,0.5,CND
0,0.3333333432674408,0.6666666865348816,0.0,gap_1000,gap_1000_s_pred_p_now,0.5,CND
1,0.3333333432674408,0.6666666865348816,0.0,gap_1000,gap_1000_s_pred_p_now,0.5,CND
2,0.3333333432674408,0.6666666865348816,0.0,gap_1000,gap_1000_s_pred_p_now,0.5,CND
3,0.3333333432674408,0.6666666865348816,0.0,gap_1000,gap_1000_s_pred_p_now,0.5,CND
4,0.3333333432674408,0.6666666865348816,0.0,gap_1000,gap_1000_s_pred_p_now,0.5,CND
0,0.3333333432674408,0.6666666865348816,0.0,gap_1000,gap_1000_s_pred_p_future,0.5,CND
1,0.3333333432674408,0.6666666865348816,0.0,gap_1000,gap_1000_s_pred_p_future,0.5,CND
2,0.3333333432674408,0.6666666865348816,0.0,gap_1000,gap_1000_s_pred_p_future,0.5,CND
3,0.3333333432674408,0.6666666865348816,0.0,gap_1000,gap_1000_s_pred_p_future,0.5,CND
4,0.3333333432674408,0.6666666865348816,0.0,gap_1000,gap_1000_s_pred_p_future,0.5,CND
0,0.7028096914291382,0.7111111283302307,0.6904761791229248,gap_1000,gap_1000_superset_p_future,0.7219780219780221,CND
1,0.7305182218551636,0.8135592937469482,0.6071428656578064,gap_1000,gap_1000_superset_p_future,0.7043956043956044,CND
2,0.7495579123497009,0.7708333134651184,0.7179487347602844,gap_1000,gap_1000_superset_p_future,0.7557692307692307,CND
3,0.7495579123497009,0.7708333134651184,0.7179487347602844,gap_1000,gap_1000_superset_p_future,0.7557692307692307,CND
4,0.7151613235473633,0.7311828136444092,0.6913580298423767,gap_1000,gap_1000_superset_p_future,0.726923076923077,CND
0,0.41558441519737244,0.7272727489471436,0.0,gap_1250,gap_1250_p_future,0.5,CND
1,0.41558441519737244,0.7272727489471436,0.0,gap_1250,gap_1250_p_future,0.5,CND
2,0.41558441519737244,0.7272727489471436,0.0,gap_1250,gap_1250_p_future,0.5,CND
3,0.41558441519737244,0.7272727489471436,0.0,gap_1250,gap_1250_p_future,0.5,CND
4,0.41558441519737244,0.7272727489471436,0.0,gap_1250,gap_1250_p_future,0.5,CND
0,0.41558441519737244,0.7272727489471436,0.0,gap_1250,gap_1250_p_now,0.5,CND
1,0.41558441519737244,0.7272727489471436,0.0,gap_1250,gap_1250_p_now,0.5,CND
2,0.41558441519737244,0.7272727489471436,0.0,gap_1250,gap_1250_p_now,0.5,CND
3,0.41558441519737244,0.7272727489471436,0.0,gap_1250,gap_1250_p_now,0.5,CND
4,0.41558441519737244,0.7272727489471436,0.0,gap_1250,gap_1250_p_now,0.5,CND
0,0.3333333432674408,0.6666666865348816,0.0,gap_1250,gap_1250_s_pred_p_now,0.5,CND
1,0.3333333432674408,0.6666666865348816,0.0,gap_1250,gap_1250_s_pred_p_now,0.5,CND
2,0.3333333432674408,0.6666666865348816,0.0,gap_1250,gap_1250_s_pred_p_now,0.5,CND
3,0.3333333432674408,0.6666666865348816,0.0,gap_1250,gap_1250_s_pred_p_now,0.5,CND
4,0.3333333432674408,0.6666666865348816,0.0,gap_1250,gap_1250_s_pred_p_now,0.5,CND
0,0.3333333432674408,0.6666666865348816,0.0,gap_1250,gap_1250_s_pred_p_future,0.5,CND
1,0.3333333432674408,0.6666666865348816,0.0,gap_1250,gap_1250_s_pred_p_future,0.5,CND
2,0.3333333432674408,0.6666666865348816,0.0,gap_1250,gap_1250_s_pred_p_future,0.5,CND
3,0.3333333432674408,0.6666666865348816,0.0,gap_1250,gap_1250_s_pred_p_future,0.5,CND
4,0.3333333432674408,0.6666666865348816,0.0,gap_1250,gap_1250_s_pred_p_future,0.5,CND
0,0.7225200533866882,0.7555555701255798,0.6764705777168274,gap_1250,gap_1250_superset_p_future,0.7328722002635046,CND
1,0.6759593486785889,0.747474730014801,0.5762711763381958,gap_1250,gap_1250_superset_p_future,0.6597496706192358,CND
2,0.7357145547866821,0.7469879388809204,0.7200000286102295,gap_1250,gap_1250_superset_p_future,0.7460474308300395,CND
3,0.7629773616790771,0.8235294222831726,0.6785714030265808,gap_1250,gap_1250_superset_p_future,0.7444005270092227,CND
4,0.7320452928543091,0.7789473533630371,0.6666666865348816,gap_1250,gap_1250_superset_p_future,0.7220026350461133,CND
0,1.0,1.0,0.0,gap_1500,gap_1500_p_future,1.0,CND
1,1.0,1.0,0.0,gap_1500,gap_1500_p_future,1.0,CND
2,1.0,1.0,0.0,gap_1500,gap_1500_p_future,1.0,CND
3,1.0,1.0,0.0,gap_1500,gap_1500_p_future,1.0,CND
4,1.0,1.0,0.0,gap_1500,gap_1500_p_future,1.0,CND
0,1.0,1.0,0.0,gap_1500,gap_1500_p_now,1.0,CND
1,1.0,1.0,0.0,gap_1500,gap_1500_p_now,1.0,CND
2,1.0,1.0,0.0,gap_1500,gap_1500_p_now,1.0,CND
3,1.0,1.0,0.0,gap_1500,gap_1500_p_now,1.0,CND
4,1.0,1.0,0.0,gap_1500,gap_1500_p_now,1.0,CND
0,1.0,1.0,0.0,gap_1500,gap_1500_s_pred_p_now,1.0,CND
1,1.0,1.0,0.0,gap_1500,gap_1500_s_pred_p_now,1.0,CND
2,1.0,1.0,0.0,gap_1500,gap_1500_s_pred_p_now,1.0,CND
3,1.0,1.0,0.0,gap_1500,gap_1500_s_pred_p_now,1.0,CND
4,1.0,1.0,0.0,gap_1500,gap_1500_s_pred_p_now,1.0,CND
0,1.0,1.0,0.0,gap_1500,gap_1500_s_pred_p_future,1.0,CND
1,1.0,1.0,0.0,gap_1500,gap_1500_s_pred_p_future,1.0,CND
2,1.0,1.0,0.0,gap_1500,gap_1500_s_pred_p_future,1.0,CND
3,1.0,1.0,0.0,gap_1500,gap_1500_s_pred_p_future,1.0,CND
4,1.0,1.0,0.0,gap_1500,gap_1500_s_pred_p_future,1.0,CND
0,0.7551161050796509,0.7804877758026123,0.71875,gap_1500,gap_1500_superset_p_future,0.7554263565891473,CND
1,0.7146114110946655,0.7341772317886353,0.6865671873092651,gap_1500,gap_1500_superset_p_future,0.7205426356589147,CND
2,0.7266444563865662,0.7297297120094299,0.7222222089767456,gap_1500,gap_1500_superset_p_future,0.7472868217054264,CND
3,0.8214321136474609,0.8505747318267822,0.7796609997749329,gap_1500,gap_1500_superset_p_future,0.8135658914728683,CND
4,0.7795336246490479,0.8181818127632141,0.7241379022598267,gap_1500,gap_1500_superset_p_future,0.7686046511627906,CND
0,1.0,1.0,0.0,gap_2000,gap_2000_s_pred_p_now,1.0,CND
1,1.0,1.0,0.0,gap_2000,gap_2000_s_pred_p_now,1.0,CND
2,1.0,1.0,0.0,gap_2000,gap_2000_s_pred_p_now,1.0,CND
3,1.0,1.0,0.0,gap_2000,gap_2000_s_pred_p_now,1.0,CND
4,1.0,1.0,0.0,gap_2000,gap_2000_s_pred_p_now,1.0,CND
0,1.0,1.0,0.0,gap_2000,gap_2000_s_pred_p_future,1.0,CND
1,1.0,1.0,0.0,gap_2000,gap_2000_s_pred_p_future,1.0,CND
2,1.0,1.0,0.0,gap_2000,gap_2000_s_pred_p_future,1.0,CND
3,1.0,1.0,0.0,gap_2000,gap_2000_s_pred_p_future,1.0,CND
4,1.0,1.0,0.0,gap_2000,gap_2000_s_pred_p_future,1.0,CND
0,0.7617180347442627,0.7848101258277893,0.7301587462425232,gap_2000,gap_2000_superset_p_future,0.7613821138211383,CND
1,0.7058734893798828,0.7200000286102295,0.6865671873092651,gap_2000,gap_2000_superset_p_future,0.7126016260162602,CND
2,0.7159587144851685,0.7058823704719543,0.7297297120094299,gap_2000,gap_2000_superset_p_future,0.7426829268292683,CND
3,0.81645268201828,0.8433734774589539,0.7796609997749329,gap_2000,gap_2000_superset_p_future,0.8101626016260163,CND
4,0.7734452486038208,0.8095238208770752,0.7241379022598267,gap_2000,gap_2000_superset_p_future,0.7646341463414634,CND
0,1.0,1.0,0.0,gap_2500,gap_2500_s_pred_p_now,1.0,CND
1,1.0,1.0,0.0,gap_2500,gap_2500_s_pred_p_now,1.0,CND
2,1.0,1.0,0.0,gap_2500,gap_2500_s_pred_p_now,1.0,CND
3,1.0,1.0,0.0,gap_2500,gap_2500_s_pred_p_now,1.0,CND
4,1.0,1.0,0.0,gap_2500,gap_2500_s_pred_p_now,1.0,CND
