,file,augmentation
279,turn-taking-projects/candor_wav/ec4460de-5136-4a67-90f1-a8cde16266c0.wav,-1
280,turn-taking-projects/candor_wav/ea02d362-3f68-4be0-868a-19705af2cced.wav,-1
281,turn-taking-projects/candor_wav/49694675-cacf-452d-a940-3c93987126ef.wav,music
282,turn-taking-projects/candor_wav/b77ac5fb-f133-4e68-81ae-05680e19aedc.wav,music
283,turn-taking-projects/candor_wav/7d878932-ff6b-41ae-aca1-e15582e5d519.wav,-1
284,turn-taking-projects/candor_wav/de2c068a-4371-461b-8db2-c13a5e9acae7.wav,-1
285,turn-taking-projects/candor_wav/7366a7c8-6877-43ab-851f-ec30c95b9b66.wav,-1
286,turn-taking-projects/candor_wav/2a4d7a05-b514-4927-a797-3644b4046f43.wav,-1
287,turn-taking-projects/candor_wav/d04dc5b1-4a91-440b-906c-06568280d498.wav,-1
288,turn-taking-projects/candor_wav/7008bc9f-6fc4-4027-a2f2-22e91a520b9e.wav,-1
289,turn-taking-projects/candor_wav/02053f7c-a002-4797-9139-037798747eb2.wav,-1
290,turn-taking-projects/candor_wav/1eb0a263-5575-4bfe-a61b-c2c31e324834.wav,-1
291,turn-taking-projects/candor_wav/9d592e7e-554d-453e-9e3c-80512508147b.wav,-1
292,turn-taking-projects/candor_wav/57a3f585-42f3-4400-9adf-655e6eb7ae2b.wav,music
293,turn-taking-projects/candor_wav/6ff82242-7aec-46d3-a7ed-a8a0b4076c75.wav,-1
294,turn-taking-projects/candor_wav/87f8278a-1952-4aa2-92c3-6ad3ba3e562a.wav,-1
295,turn-taking-projects/candor_wav/350d3731-d65a-473f-95b6-f2c6f300ba93.wav,-1
296,turn-taking-projects/candor_wav/310ce55b-8db0-4407-a25c-c2460b37cce5.wav,-1
297,turn-taking-projects/candor_wav/1c0e34d9-5c5c-4e74-9046-216fcd5cbd6d.wav,-1
298,turn-taking-projects/candor_wav/af161134-b61c-4625-a31d-f05538d21909.wav,-1
299,turn-taking-projects/candor_wav/6dbba663-77e3-4d2f-ada0-676de3fe1d1c.wav,-1
300,turn-taking-projects/candor_wav/3066c275-aae2-4b70-b47d-65c4ff1bc409.wav,-1
301,turn-taking-projects/candor_wav/c7199ab4-940a-4163-aae3-1e9d6e96bcf1.wav,music
302,turn-taking-projects/candor_wav/c9400bba-e0de-42ee-acf5-ec0c3b341b24.wav,-1
303,turn-taking-projects/candor_wav/9123e35d-aee3-42a2-ab48-190f59d2fcc8.wav,-1
304,turn-taking-projects/candor_wav/132bd17d-7109-4d08-87d3-00ae478d66b1.wav,-1
305,turn-taking-projects/candor_wav/419c2d57-3d26-4c4e-a5a5-de392846532f.wav,-1
306,turn-taking-projects/candor_wav/1bb8ee77-ac56-41f9-8103-a4314cc334f0.wav,-1
307,turn-taking-projects/candor_wav/dfe237de-d73e-479d-92a1-6c0e40c9b731.wav,-1
308,turn-taking-projects/candor_wav/2b7760a2-c248-4ace-8313-919719349404.wav,-1
309,turn-taking-projects/candor_wav/ea342a4f-891d-4717-8fb3-30bd1dadeca0.wav,music
310,turn-taking-projects/candor_wav/ec0fea6c-82b8-4cde-854d-072cc6239c2d.wav,babble
311,turn-taking-projects/candor_wav/5ebef664-8567-4425-8ca9-9be90745a61d.wav,-1
312,turn-taking-projects/candor_wav/05f2e66d-b3b6-4bdc-8ae6-9b0241a58642.wav,speech
313,turn-taking-projects/candor_wav/1715e446-f495-48c9-b25b-9dbe4c34108d.wav,-1
314,turn-taking-projects/candor_wav/404a442d-2399-435f-b1f5-e4abb0953517.wav,-1
315,turn-taking-projects/candor_wav/8a852635-85e0-4b09-8004-ad3d7de925d5.wav,speech
316,turn-taking-projects/candor_wav/05aa5dd6-77ee-454e-ad3d-1e34b0d0b62b.wav,music
317,turn-taking-projects/candor_wav/eaed7cd0-85d8-43d4-a2a7-97d7a062d418.wav,music
318,turn-taking-projects/candor_wav/84d515cd-f635-4cfd-96f1-86cc78963b9a.wav,-1
319,turn-taking-projects/candor_wav/3431bf91-f4b6-42d1-92e8-3f62164f8b64.wav,speech
320,turn-taking-projects/candor_wav/fe6a774c-6da0-4cbc-99d1-6ed272078a22.wav,-1
321,turn-taking-projects/candor_wav/f366ef89-3945-415f-a670-4c7245bc7515.wav,-1
322,turn-taking-projects/candor_wav/1418f25e-a014-4119-9d6c-b67cdbe90b94.wav,-1
323,turn-taking-projects/candor_wav/d1075180-cd5a-45d0-91cb-cc4a122184dc.wav,-1
324,turn-taking-projects/candor_wav/84842960-26e4-4adf-8de0-e6319684d69f.wav,-1
325,turn-taking-projects/candor_wav/bc7b1681-1973-4033-8908-07c45c4de7a1.wav,-1
326,turn-taking-projects/candor_wav/6726f6b1-8dad-459b-8b6b-b4d2c4c6f556.wav,-1
327,turn-taking-projects/candor_wav/7dd83cc7-3562-4e98-bd38-ac8a90336a42.wav,-1
328,turn-taking-projects/candor_wav/35c172b6-0833-4c9e-ba7d-76e328bd943f.wav,-1
329,turn-taking-projects/candor_wav/b0ad0856-1474-4535-ab8e-5c27b5601cc4.wav,-1
330,turn-taking-projects/candor_wav/bc427c9e-28a4-47fd-bfca-a5f09dd13840.wav,music
331,turn-taking-projects/candor_wav/f632c464-0899-4811-b6c3-3031ca61160f.wav,speech
332,turn-taking-projects/candor_wav/9a495cd2-0101-4714-ae60-eb55cfd5764f.wav,-1
333,turn-taking-projects/candor_wav/330137c3-3b27-4eab-95b6-ff26b2aa2c0f.wav,-1
334,turn-taking-projects/candor_wav/dcb35eb4-2545-4f64-a3da-16dfcf2f979c.wav,-1
335,turn-taking-projects/candor_wav/def3abdb-eb20-473a-8d39-592b99d4bda6.wav,-1
336,turn-taking-projects/candor_wav/231d78a6-e5bc-47da-bad1-67988b9c7dad.wav,-1
337,turn-taking-projects/candor_wav/8c19ef18-4f48-4938-a2fe-f489af906df7.wav,-1
338,turn-taking-projects/candor_wav/1699d7c9-be90-437a-bd68-eff94e651105.wav,-1
339,turn-taking-projects/candor_wav/f25ff7b8-fba1-4e4b-a1bc-9d9ae5693d27.wav,-1
340,turn-taking-projects/candor_wav/d777011c-80d2-4345-8977-e472d8ef479a.wav,-1
341,turn-taking-projects/candor_wav/e2a8df83-6b26-45f0-8d4a-174233968970.wav,-1
342,turn-taking-projects/candor_wav/d9e1f5a5-e4eb-43df-910b-d9ae2befb039.wav,babble
343,turn-taking-projects/candor_wav/52565e58-97f6-42b8-9697-a17869a7dfed.wav,-1
344,turn-taking-projects/candor_wav/89030a65-7fbf-4b75-a85b-e0b48c9cb21d.wav,-1
345,turn-taking-projects/candor_wav/c238e8d5-93a4-4b9b-9ecd-966ce1d77710.wav,-1
346,turn-taking-projects/candor_wav/7595d874-c1cb-4aef-918f-3c81f3a84324.wav,-1
347,turn-taking-projects/candor_wav/ab3deb59-51cf-43e3-92f9-c53103d2bebe.wav,-1
348,turn-taking-projects/candor_wav/b6ce776f-8831-4229-9a8f-074a63b73ab3.wav,-1
349,turn-taking-projects/candor_wav/bc88484f-b39a-4935-8f0d-b96b7113d6cd.wav,-1
350,turn-taking-projects/candor_wav/9e568fdb-cf02-449b-ac55-73ea9f54c89d.wav,speech
351,turn-taking-projects/candor_wav/33f1c21c-b07a-485e-ba8e-43217e25ae00.wav,-1
352,turn-taking-projects/candor_wav/014a3227-9b4c-4f23-ad5b-8325235301ed.wav,music
353,turn-taking-projects/candor_wav/ffbd5c0c-8449-48a4-bfb4-5eebb4dc6144.wav,-1
354,turn-taking-projects/candor_wav/f8289ddc-c85c-4337-9ac8-fbe553f56219.wav,-1
355,turn-taking-projects/candor_wav/d838bf8f-c9c3-4524-b126-68d4da70eb1b.wav,-1
356,turn-taking-projects/candor_wav/6365a56e-c7bc-4f08-9828-08537508f71d.wav,-1
357,turn-taking-projects/candor_wav/8f32555d-8b0f-4384-aa03-5b351df05b2f.wav,speech
358,turn-taking-projects/candor_wav/3b187562-d53d-44b1-b8d0-2c6dd7cb08d5.wav,-1
359,turn-taking-projects/candor_wav/c82d9523-5682-4b2a-bae0-0a53addeba20.wav,-1
360,turn-taking-projects/candor_wav/ec202fef-184e-4931-9a2a-69ae6b017b0c.wav,music
361,turn-taking-projects/candor_wav/6fe76b71-8f31-4b6f-9347-557cf88d18a5.wav,-1
362,turn-taking-projects/candor_wav/0278950b-a7e0-4e15-8a2b-1629ff1b17ba.wav,-1
363,turn-taking-projects/candor_wav/ac70f2fe-8432-4ccf-b995-6373cc32b9be.wav,-1
364,turn-taking-projects/candor_wav/00b410f7-8b5f-4404-8433-0fb8c4be8f62.wav,-1
365,turn-taking-projects/candor_wav/1fe173fa-edad-4bbc-bac9-4730d7b4d8c2.wav,-1
366,turn-taking-projects/candor_wav/edc06461-10c4-4593-bb41-ef6c22d83804.wav,babble
367,turn-taking-projects/candor_wav/65b9bc57-6206-475d-91ec-c5696259c0d4.wav,-1
368,turn-taking-projects/candor_wav/cd5a187a-c5b7-4228-8dbe-b58010f5007d.wav,speech
369,turn-taking-projects/candor_wav/b9291f3e-8395-4803-a723-105db19cae02.wav,-1
370,turn-taking-projects/candor_wav/a8509e7c-59b8-4a05-a5b0-b23c3bc40f2d.wav,-1
371,turn-taking-projects/candor_wav/97087c78-d2a1-4959-b72a-80f858a0afac.wav,speech
372,turn-taking-projects/candor_wav/1ec76fe8-2893-4a25-878c-d37b8e949dc7.wav,-1
373,turn-taking-projects/candor_wav/56ee9fdd-486c-4709-82f7-485322ed4a05.wav,-1
374,turn-taking-projects/candor_wav/a2ffbdd2-5e16-46af-b630-c91f90f4defc.wav,babble
375,turn-taking-projects/candor_wav/8a9561f0-0eb6-4650-be92-4bb03821fb7b.wav,-1
376,turn-taking-projects/candor_wav/ccbcbf80-c661-4996-9dd0-3109b1774f40.wav,-1
377,turn-taking-projects/candor_wav/53ea87fe-9cea-4434-9c1d-25f166620630.wav,-1
378,turn-taking-projects/candor_wav/d074c4c0-0c24-4ac0-af5f-4ccdb2ab8f5f.wav,-1
379,turn-taking-projects/candor_wav/ae393cc1-fa62-4505-8c2f-3d4b404eebd3.wav,-1
380,turn-taking-projects/candor_wav/4b51167f-3c2d-4c94-b08d-a8b41522ee33.wav,babble
381,turn-taking-projects/candor_wav/73c8be92-d673-4b80-9a8e-0f0a6dcb00b5.wav,-1
382,turn-taking-projects/candor_wav/128f15b9-a6e4-4575-8b96-163ff189ee8e.wav,babble
383,turn-taking-projects/candor_wav/96db0ba2-2a0b-4e0c-9c15-a3dae109f929.wav,-1
384,turn-taking-projects/candor_wav/4d72499e-6683-4b98-8df8-315cb63a0a94.wav,-1
385,turn-taking-projects/candor_wav/45c948a5-a1fb-4e9b-b754-049923156b2a.wav,-1
386,turn-taking-projects/candor_wav/22083989-6244-440b-af5b-93a3a10f6e04.wav,-1
387,turn-taking-projects/candor_wav/4cb7b4b9-b029-45cb-840b-e9fac6554dcc.wav,-1
388,turn-taking-projects/candor_wav/db76e82f-51ec-444c-a0c8-e283d5afd416.wav,-1
389,turn-taking-projects/candor_wav/2c8254a6-469a-4d7f-881f-b98fbc98c634.wav,-1
390,turn-taking-projects/candor_wav/5ca82a7c-ef99-444e-9147-c957ad9632ba.wav,-1
391,turn-taking-projects/candor_wav/d4ccee91-3bde-4413-a4c4-2b1788dfe23e.wav,-1
392,turn-taking-projects/candor_wav/aab1dd34-fa65-40e8-9a72-ef7785e4ca16.wav,-1
393,turn-taking-projects/candor_wav/900ef686-6298-447f-8382-bb5ea0ee6e1b.wav,-1
394,turn-taking-projects/candor_wav/a5dd405d-7144-4963-9744-b97469ee060b.wav,-1
395,turn-taking-projects/candor_wav/a227353e-886c-4ccf-8195-0dffe3d28406.wav,-1
396,turn-taking-projects/candor_wav/ca0e9f0d-3631-407d-96d1-7324ebeb6716.wav,-1
397,turn-taking-projects/candor_wav/9a54607c-02a3-48c6-ad11-02a5e27812de.wav,-1
398,turn-taking-projects/candor_wav/24562220-f4ce-4d8a-8862-e2d33769083e.wav,-1
399,turn-taking-projects/candor_wav/2d901561-fa27-4532-af85-be4a5cb511fd.wav,babble
400,turn-taking-projects/candor_wav/65271581-3117-4b65-a54c-64486d5e5453.wav,speech
401,turn-taking-projects/candor_wav/243349a8-ddca-43f5-bfa7-3ece849fc8e5.wav,-1
402,turn-taking-projects/candor_wav/06d767f9-e1f9-4677-8fe6-40ca4b91e1ee.wav,babble
403,turn-taking-projects/candor_wav/8f80fe20-344f-455c-9bde-fe40a309fb63.wav,-1
404,turn-taking-projects/candor_wav/c1f946c8-cc9d-4cb2-8535-de058d3a6788.wav,-1
405,turn-taking-projects/candor_wav/248e9787-661a-4b8a-90e9-6dab547ca69d.wav,speech
406,turn-taking-projects/candor_wav/ddfa817a-e6cd-49e4-8861-f079c3ab26ac.wav,-1
407,turn-taking-projects/candor_wav/b63fe811-315a-45bf-90dd-3dbfcf509e95.wav,-1
408,turn-taking-projects/candor_wav/db7337ea-fda0-4fa5-bb7c-bb12297a6f9a.wav,-1
409,turn-taking-projects/candor_wav/fb50ccf7-1a5a-4d80-b4f0-d5d1a1fd1135.wav,-1
410,turn-taking-projects/candor_wav/fef1df3d-3386-49e0-9f39-28c15f21ee10.wav,babble
411,turn-taking-projects/candor_wav/575e277a-b2eb-4c1b-9b07-0c6fdc63a028.wav,-1
412,turn-taking-projects/candor_wav/46e04d30-d787-40ea-a84e-95222ee4a17b.wav,-1
413,turn-taking-projects/candor_wav/262878c2-d717-48ac-a35a-73e91bc685a6.wav,-1
414,turn-taking-projects/candor_wav/3d05e6d6-51f2-4365-b6eb-c6a8621c3a27.wav,-1
415,turn-taking-projects/candor_wav/6cc56ecc-d29c-4bb3-bbd9-c67236c15b0c.wav,-1
416,turn-taking-projects/candor_wav/588c5b4b-5e92-426c-8acc-686628a7342f.wav,-1
417,turn-taking-projects/candor_wav/0cf99695-c570-4da0-85f9-02f9bc109e5b.wav,babble
418,turn-taking-projects/candor_wav/f02308a7-69f8-4579-93c1-3d3ff1adb00c.wav,-1
419,turn-taking-projects/candor_wav/e5f02b46-8e88-425d-b1a9-9e21c4536fe1.wav,-1
420,turn-taking-projects/candor_wav/95d7d1a0-eeca-4eda-9b1d-9e72edd0c560.wav,-1
421,turn-taking-projects/candor_wav/265c2640-040f-4f32-9ac6-2fb564d28133.wav,-1
422,turn-taking-projects/candor_wav/754240f9-69ef-481c-8484-3de526bf96a3.wav,-1
423,turn-taking-projects/candor_wav/443305b9-c33d-4bbf-a719-db9c64e43a46.wav,-1
424,turn-taking-projects/candor_wav/2fbdb5cb-d160-4a13-927e-82b93c4adea7.wav,-1
425,turn-taking-projects/candor_wav/6f6900a6-098d-4034-aa06-43339769adbe.wav,music
426,turn-taking-projects/candor_wav/783b98c8-73e4-46aa-8d9a-9c446f569ab9.wav,-1
427,turn-taking-projects/candor_wav/ffd372b5-0a7e-420f-bcd5-459119723e89.wav,-1
428,turn-taking-projects/candor_wav/465c43c3-cf89-4797-80d9-4595e5d251d0.wav,-1
429,turn-taking-projects/candor_wav/7e0dc0fa-c625-4f2c-ae20-215ebb492751.wav,-1
430,turn-taking-projects/candor_wav/9ae602b5-4040-441b-b8e3-a9cae93d5b43.wav,speech
431,turn-taking-projects/candor_wav/6f21a4f3-ec09-4402-998a-dec8f9fc09d2.wav,-1
432,turn-taking-projects/candor_wav/6dad6fab-5953-4d00-adb3-fab321cc5633.wav,-1
433,turn-taking-projects/candor_wav/4a22389d-8ef6-4fab-95ad-ea5ae3395d88.wav,-1
434,turn-taking-projects/candor_wav/f5de68ee-6513-406a-b0fc-49f20873faef.wav,-1
435,turn-taking-projects/candor_wav/c72a1b6d-06e3-4c12-b84b-20abdad9574b.wav,-1
436,turn-taking-projects/candor_wav/e798ac91-746d-441f-9098-d28aee6066f1.wav,-1
437,turn-taking-projects/candor_wav/d50eceff-02d7-4c79-88bd-133b9972b0f6.wav,-1
438,turn-taking-projects/candor_wav/aaa30e9f-886f-403f-a16e-6eff8b86f565.wav,-1
439,turn-taking-projects/candor_wav/164bdd54-904f-4308-8d4e-90ba75777e31.wav,-1
440,turn-taking-projects/candor_wav/69f68857-86f2-4357-9675-e4b2f62dad8d.wav,-1
441,turn-taking-projects/candor_wav/718d778c-d62e-463a-97cd-d6d3550d19a3.wav,-1
442,turn-taking-projects/candor_wav/bb271ad2-d89d-4c4c-a8c5-d30ff0e1295a.wav,speech
443,turn-taking-projects/candor_wav/3f8e18be-c2a6-4f6f-b35f-eeb24fa4a587.wav,-1
444,turn-taking-projects/candor_wav/6ebf192d-8918-4835-9b60-d76f27970723.wav,-1
445,turn-taking-projects/candor_wav/77b4db2b-38f4-40ef-8b6a-cce0d6095197.wav,-1
446,turn-taking-projects/candor_wav/47468b6f-b49a-47b3-94ba-d9a05e84cbb9.wav,music
447,turn-taking-projects/candor_wav/0f918385-c53f-4454-9f94-5e08a4419d6d.wav,-1
448,turn-taking-projects/candor_wav/af227a69-6613-4e74-bdc4-b2fd2313eccc.wav,-1
449,turn-taking-projects/candor_wav/433c9a8c-8a0e-4eb4-8a32-d366a5aeee84.wav,-1
450,turn-taking-projects/candor_wav/7193181e-85e5-4c31-96f7-d4f38c312f71.wav,speech
451,turn-taking-projects/candor_wav/015301b4-a132-4877-8bec-557e9b99a01c.wav,-1
452,turn-taking-projects/candor_wav/d1e1f457-6ffc-492a-ad29-593f437846af.wav,babble
453,turn-taking-projects/candor_wav/b30b6519-25fb-4651-a820-a2c825bb28ac.wav,-1
454,turn-taking-projects/candor_wav/35ec4d47-9fa9-4868-b51a-ee38999f7953.wav,-1
455,turn-taking-projects/candor_wav/a9b5ef7f-314b-4d26-89d3-2b281f3e9819.wav,-1
456,turn-taking-projects/candor_wav/55aabab3-03a0-4c3f-b228-255e48da459f.wav,-1
457,turn-taking-projects/candor_wav/80d9e496-db7f-49e3-8789-06850e62ffa1.wav,-1
458,turn-taking-projects/candor_wav/63aa8d5f-b097-4cba-9a89-bfec05aa45f7.wav,-1
459,turn-taking-projects/candor_wav/31a7caa4-f825-4995-8d4d-2126124ff47c.wav,-1
460,turn-taking-projects/candor_wav/2b74fe16-8ecd-476b-a432-b0b11dbe98fd.wav,-1
461,turn-taking-projects/candor_wav/7846e1d4-2b36-47c4-b6a0-51763fb72c2c.wav,-1
462,turn-taking-projects/candor_wav/a0e51b58-9a86-4aa6-8949-7fa6bc2419a3.wav,babble
463,turn-taking-projects/candor_wav/d7550f6d-b4cb-4174-bf34-2bad900a2573.wav,babble
464,turn-taking-projects/candor_wav/2b10d00a-1350-4a61-80ac-4ae203c87343.wav,-1
465,turn-taking-projects/candor_wav/72357fad-5497-42d7-83c7-72663f8bed0d.wav,-1
466,turn-taking-projects/candor_wav/3441fe43-ea34-45ae-855c-bdcf1151406e.wav,babble
467,turn-taking-projects/candor_wav/80e6c6c6-de9b-42f5-8aba-b7471a744303.wav,-1
468,turn-taking-projects/candor_wav/a578f247-68aa-4e9a-a1e9-6c66bbaba13b.wav,speech
469,turn-taking-projects/candor_wav/6b083911-932d-4bb5-8fb8-1ba98cb10ac3.wav,speech
470,turn-taking-projects/candor_wav/1550c143-9b3f-4d11-8001-0990ccd4a103.wav,-1
471,turn-taking-projects/candor_wav/5b09544d-f156-46c2-98b9-eddbc8d95a02.wav,-1
472,turn-taking-projects/candor_wav/59bb81e4-9c3c-4b4d-8343-5f7c5f3ab9d5.wav,-1
473,turn-taking-projects/candor_wav/2de3ac51-19c8-422e-b960-5d09e2db0f73.wav,music
474,turn-taking-projects/candor_wav/7fab8351-a974-4066-be77-59569259a0d4.wav,-1
475,turn-taking-projects/candor_wav/4b3fc3a3-8714-407c-b142-bf2e242e0ae9.wav,-1
476,turn-taking-projects/candor_wav/0542c0f0-6c1e-4e54-b3df-afa48b19f9b5.wav,-1
477,turn-taking-projects/candor_wav/0a84a137-b947-441c-b94c-a03f4a5851ea.wav,-1
478,turn-taking-projects/candor_wav/d725ab7b-df57-48fe-af34-b5fec56c7535.wav,babble
479,turn-taking-projects/candor_wav/a66d648b-650a-42e9-b8f2-26ef0ab4a98e.wav,-1
480,turn-taking-projects/candor_wav/c9a89b42-2958-4a30-8324-6d704826116d.wav,-1
481,turn-taking-projects/candor_wav/485ab0d1-e649-4c0b-8a60-49b2ee46dc6b.wav,-1
482,turn-taking-projects/candor_wav/962e4d2d-24bc-42e7-bea0-80f470306613.wav,-1
483,turn-taking-projects/candor_wav/46f8e9b8-f80a-48cf-90a0-2e29908202c0.wav,-1
484,turn-taking-projects/candor_wav/6c65eae9-977e-4e02-a7b9-9c8977ca0fec.wav,-1
485,turn-taking-projects/candor_wav/b7309f85-f361-4eca-85cd-70cc93cc4531.wav,-1
486,turn-taking-projects/candor_wav/a7dde6c7-11ef-4544-a25e-61c8339b2cff.wav,-1
487,turn-taking-projects/candor_wav/c707b1d3-624e-40bd-b69c-e080b26eab98.wav,babble
488,turn-taking-projects/candor_wav/2dabab21-c33f-44db-9a86-d348967eb4ed.wav,music
489,turn-taking-projects/candor_wav/d8c75271-827d-414b-b574-bf5dd113dea7.wav,-1
490,turn-taking-projects/candor_wav/aecdb078-674d-4aaf-82b9-217b2fcf546c.wav,-1
491,turn-taking-projects/candor_wav/756aafa9-6ef2-4942-a385-222ca267a529.wav,-1
492,turn-taking-projects/candor_wav/f8f51c6f-69de-413f-90c2-d76d002c5512.wav,-1
493,turn-taking-projects/candor_wav/4be7675a-c2e4-4535-a602-a57aefbadc3e.wav,-1
494,turn-taking-projects/candor_wav/fda796df-e400-4805-a998-525476364085.wav,-1
495,turn-taking-projects/candor_wav/deea9e23-92e1-4d88-b230-dd94ba04b8f0.wav,-1
496,turn-taking-projects/candor_wav/7199ba04-39f4-47cd-b3fe-1ab67c6f71d7.wav,-1
497,turn-taking-projects/candor_wav/b2afb6c2-6049-4861-88a5-f0aeba68b5c8.wav,-1
498,turn-taking-projects/candor_wav/30394916-22b4-46ba-b8b4-61ad3662e837.wav,-1
499,turn-taking-projects/candor_wav/a1ab2d0e-1546-414b-945e-a59bad758e77.wav,-1
500,turn-taking-projects/candor_wav/5f3c5c14-1280-48c4-b6a5-97437ea68c94.wav,-1
501,turn-taking-projects/candor_wav/2c81c2ee-4b36-4de3-9463-c1fb6dd33899.wav,-1
502,turn-taking-projects/candor_wav/734e3ae5-349c-4c7c-9d8a-eb08b0513e2a.wav,-1
503,turn-taking-projects/candor_wav/247fa9d7-7636-4faf-8620-b0e16c305909.wav,music
504,turn-taking-projects/candor_wav/b820b441-4843-4b49-a46d-8bcdf659aeba.wav,-1
505,turn-taking-projects/candor_wav/73f2430b-2422-4776-a643-b0794a21827e.wav,-1
506,turn-taking-projects/candor_wav/bf7ad7be-febc-4b11-b25e-4c27e8b8a89d.wav,-1
507,turn-taking-projects/candor_wav/6b1afe9d-2622-4517-b4fd-2d89d3688421.wav,music
508,turn-taking-projects/candor_wav/5ab93a9d-dc8d-4577-88f0-2591fcffd9fd.wav,-1
509,turn-taking-projects/candor_wav/787f92f0-51e6-442f-a7a2-71967779e830.wav,speech
510,turn-taking-projects/candor_wav/1b11ca2c-1939-4ebc-8dfe-d40c7b606da6.wav,-1
511,turn-taking-projects/candor_wav/41883195-c82b-4192-9c12-7336fe02c163.wav,babble
512,turn-taking-projects/candor_wav/fae1f178-0529-4f20-96c7-5e4f55b99a95.wav,-1
513,turn-taking-projects/candor_wav/25273115-7813-4bfa-bd50-1e4ce0cadfe3.wav,babble
514,turn-taking-projects/candor_wav/81acc026-ead8-49a4-9ca0-b18723c86f9c.wav,babble
515,turn-taking-projects/candor_wav/4e458f60-1fa1-4584-aca1-5932319e5ba9.wav,-1
516,turn-taking-projects/candor_wav/18e54549-a1e8-402a-a7ad-1a50f0c353f6.wav,babble
517,turn-taking-projects/candor_wav/b826acaf-a024-4cbf-a22e-72c657b8ffe8.wav,-1
518,turn-taking-projects/candor_wav/ca0bc57e-26f3-4800-b6f6-ae923dc8f39e.wav,-1
519,turn-taking-projects/candor_wav/0441a81c-70d4-4caf-83fb-84349edadc0a.wav,-1
520,turn-taking-projects/candor_wav/14f2a116-4fd3-4ed8-b1c9-d0195052674b.wav,-1
521,turn-taking-projects/candor_wav/2fb914a4-32a5-4321-9aa7-830e476c466a.wav,-1
522,turn-taking-projects/candor_wav/236e11f2-3508-4863-85ca-34048de3ce3c.wav,babble
523,turn-taking-projects/candor_wav/885fbe61-96bb-4644-8629-9af34557eacf.wav,-1
524,turn-taking-projects/candor_wav/aac586ad-6f72-49c6-86e6-f978e928d1e5.wav,-1
525,turn-taking-projects/candor_wav/9621ea79-3d5b-4b49-aa09-d792aa9a23e1.wav,-1
526,turn-taking-projects/candor_wav/7b0c2ca2-e2cc-4b72-a930-b52ad2dba8ae.wav,-1
527,turn-taking-projects/candor_wav/ff620cc6-1f20-4a09-813b-b2736705c3fb.wav,-1
528,turn-taking-projects/candor_wav/788b1fd3-1c7f-447e-9507-85cac67ce378.wav,-1
529,turn-taking-projects/candor_wav/f19c935c-c14d-45e3-8877-cbaad8843bac.wav,-1
530,turn-taking-projects/candor_wav/660c942e-6681-4f6f-9d9d-0aff9f2e5561.wav,-1
531,turn-taking-projects/candor_wav/113c581b-c891-4735-90c4-61f1e6efdf93.wav,-1
532,turn-taking-projects/candor_wav/c44832b9-973f-4b9c-8262-e9ea2661016a.wav,speech
533,turn-taking-projects/candor_wav/2b880958-0e7f-4e9d-9017-1b022a7bc4b3.wav,-1
534,turn-taking-projects/candor_wav/c43cb85c-44ba-4d9f-b8d2-741a011deb53.wav,babble
535,turn-taking-projects/candor_wav/5334722e-8f9b-41c3-8f16-aff380cb5160.wav,-1
536,turn-taking-projects/candor_wav/4ec6a831-5dda-4109-84cd-5e376c29e920.wav,-1
537,turn-taking-projects/candor_wav/20f92d63-d3aa-44bc-a593-2d50a720d30d.wav,-1
538,turn-taking-projects/candor_wav/a4033bd1-9fab-4e9e-bdb8-a356d1916d03.wav,babble
539,turn-taking-projects/candor_wav/c882539b-6f2b-4597-b796-7f1ddb34b595.wav,-1
540,turn-taking-projects/candor_wav/6805b7d1-d362-4731-b766-b39aba421c6c.wav,-1
541,turn-taking-projects/candor_wav/15e2e683-a9f6-4a51-9a03-27c138b50bdf.wav,-1
542,turn-taking-projects/candor_wav/7c289d19-4fe7-4657-8ada-7b452642602c.wav,-1
543,turn-taking-projects/candor_wav/62455c51-5d21-4f2a-ad6d-2ec3d63abb4e.wav,-1
544,turn-taking-projects/candor_wav/b44134c7-4017-47fa-b401-e2f8cf114f5e.wav,-1
545,turn-taking-projects/candor_wav/a026aa58-bff9-40c8-ae2d-4d007a9fa279.wav,-1
546,turn-taking-projects/candor_wav/5f520ad2-bf2d-4a40-a166-c6ee39d1394f.wav,-1
547,turn-taking-projects/candor_wav/5e6434fa-16f7-47e2-b4bd-60b0ec9e7fbc.wav,-1
548,turn-taking-projects/candor_wav/6f46c347-8209-49ab-b800-4269ca8c1697.wav,-1
549,turn-taking-projects/candor_wav/e36bd984-7e40-4735-9722-2c00b61a5fee.wav,babble
550,turn-taking-projects/candor_wav/3c27cd73-51a0-4787-b568-3456a6ceb3e3.wav,-1
551,turn-taking-projects/candor_wav/477392a5-4d62-4530-864e-446dd8be3bfb.wav,-1
552,turn-taking-projects/candor_wav/d99220fb-d8dd-4b15-b5e0-657792a8e5d7.wav,-1
553,turn-taking-projects/candor_wav/bb46db0a-ddc3-4507-94ec-486cbdf9dafb.wav,-1
554,turn-taking-projects/candor_wav/5a6f9b34-17b2-4a65-95e1-7af5b451b395.wav,-1
555,turn-taking-projects/candor_wav/797c5a5e-9e42-4ff6-b89d-aeebf4743cf4.wav,-1
556,turn-taking-projects/candor_wav/c2ed5c73-0d63-4f92-86a0-0644cac96c10.wav,-1
557,turn-taking-projects/candor_wav/b5f59553-1ef9-478e-a270-0e31dd71d6d0.wav,-1
